peso,altura,sexo,edad,tabaco,ubes,carneRoja,verduras,deporte,drogas,dietaEsp,nivEstPad,nivEstudios,nivIngresos
76.9,1.79,V,51,0,0,4,0,6,0,N,0,2,2
72.43,1.73,V,69,0,0,0,2,4,0,N,0,0,1
86.99,1.7,V,18,0,0,3,6,0,0,N,1,3,4
86.03,1.65,M,66,0,0,0,16,4,0,N,1,3,3
118.34,1.72,M,41,0,8,8,11,0,0,N,1,2,1
97.2,1.61,M,55,0,21,2,2,0,0,N,3,4,3
53.92,1.58,M,18,0,0,0,9,11,1,N,2,1,0
83.38,1.86,V,31,0,0,1,0,0,0,N,4,3,2
63.58,1.7,V,32,0,0,0,2,0,0,N,2,4,4
68.81,1.63,M,24,0,0,4,0,3,0,N,1,2,3
76.03,1.72,V,73,0,0,4,0,3,0,N,2,3,4
89.59,1.7,V,46,0,0,0,22,10,0,N,0,2,3
81.77,1.75,V,44,0,2,3,0,0,0,N,3,4,4
97.09,1.64,M,37,0,9,2,16,12,0,N,1,2,2
56.63,1.65,M,60,0,0,2,0,10,1,N,1,2,2
61.43,1.61,M,36,0,0,1,0,0,0,N,1,3,3
49.6,1.66,V,42,50,4,7,0,0,3,N,0,2,1
80.85,1.76,V,44,0,0,3,0,4,0,N,1,1,1
106.57,1.74,V,85,0,6,4,14,9,0,N,1,4,4
58.97,1.81,V,24,290,0,0,2,11,2,N,0,1,0
57.56,1.64,M,53,20,6,0,10,3,0,N,2,3,2
49.6,1.66,M,18,20,0,0,4,1,1,N,1,2,1
96.97,1.81,V,54,0,0,4,0,3,0,N,1,1,0
63.46,1.59,M,36,0,0,0,1,0,1,N,2,2,3
73.41,1.7,V,42,0,0,2,10,10,0,N,1,2,3
71.92,1.78,V,32,0,0,0,0,0,0,N,1,3,3
58.97,1.81,V,51,50,2,0,4,9,0,N,1,2,1
78.89,1.58,M,45,0,22,0,6,10,0,N,1,3,3
75.64,1.68,M,29,0,6,4,0,3,0,N,2,4,4
55.88,1.68,M,18,0,0,0,0,0,1,N,1,3,4
61.61,1.85,V,28,0,0,0,0,5,0,N,2,2,3
71.92,1.78,V,60,0,5,0,2,8,0,N,0,0,1
47.24,1.62,M,47,30,0,2,8,12,0,N,2,3,4
88.78,1.8,V,18,0,0,2,13,10,0,N,1,3,2
64.31,1.75,M,42,0,0,0,0,0,3,N,2,3,4
67.69,1.69,M,25,0,0,1,0,0,0,N,2,4,4
85.82,1.62,M,39,0,4,2,11,3,0,N,2,4,3
60.06,1.55,M,35,0,0,1,3,0,0,N,2,3,3
64.2,1.72,M,48,0,0,0,0,6,0,N,1,1,0
118.34,1.72,V,35,0,0,0,32,5,0,N,2,3,3
58.32,1.8,V,46,130,0,6,8,7,0,N,1,1,0
74.39,1.61,M,34,0,8,2,0,0,0,N,1,4,4
73.7,1.64,M,24,0,2,4,0,5,0,N,1,1,1
117.14,1.84,V,51,10,20,0,15,11,0,N,1,1,0
73.12,1.7,V,64,10,10,2,0,0,0,N,1,3,4
52.02,1.7,M,30,120,0,0,18,4,0,N,2,4,3
58.26,1.62,M,49,0,0,0,11,9,0,N,2,4,4
49,1.65,M,44,40,0,4,0,1,1,N,1,2,1
48.73,1.61,M,25,30,15,0,12,4,0,N,2,4,4
68.2,1.7,V,37,0,0,0,4,0,0,N,3,4,4
65.9,1.64,M,29,30,12,4,14,13,0,N,2,2,0
58.97,1.81,V,35,60,5,1,0,0,0,N,3,4,4
64.28,1.61,M,35,0,8,0,5,7,0,N,1,2,3
105.26,1.66,M,25,0,10,0,19,3,0,N,1,2,3
63.71,1.65,M,24,0,0,0,1,2,0,N,1,0,0
102.59,1.75,V,38,0,0,5,0,0,0,N,1,2,0
107.58,1.64,M,44,0,28,1,7,4,0,N,2,2,3
60.35,1.66,M,42,0,0,3,3,7,0,N,2,3,4
65.28,1.6,M,71,0,7,1,0,3,2,N,0,0,3
87.04,1.76,M,18,0,0,0,20,11,1,N,1,3,2
88.97,1.67,M,50,0,7,4,0,1,0,N,0,1,2
61.61,1.85,V,23,110,0,0,12,13,0,N,1,3,3
82.67,1.79,V,18,0,0,3,7,7,0,N,0,1,2
53.25,1.72,M,33,40,14,4,0,0,0,N,0,2,2
69.61,1.63,M,42,0,1,2,0,0,0,N,2,2,2
93.64,1.53,M,30,0,0,4,18,6,4,N,1,1,0
109.65,1.71,V,49,0,11,1,8,1,0,N,1,1,1
88.08,1.78,V,61,0,0,0,33,26,0,N,2,3,2
80.17,1.72,V,36,10,0,4,3,0,0,N,0,2,1
48.41,1.64,M,28,90,3,0,3,1,2,N,0,1,0
62.97,1.63,M,49,0,0,2,0,8,0,N,0,0,0
43.8,1.56,M,50,50,0,4,2,6,0,N,2,3,3
69.89,1.6,M,34,0,0,1,13,12,0,N,0,1,1
83.67,1.67,V,18,0,0,3,6,0,0,N,1,2,4
83.34,1.71,M,38,0,0,0,10,5,0,N,1,2,2
75.14,1.65,M,70,0,0,1,3,2,0,N,0,0,1
55.76,1.76,M,30,40,0,0,0,0,0,N,2,4,2
62.75,1.67,M,28,0,0,0,7,10,0,N,2,2,1
109.96,1.77,V,18,0,3,8,7,3,0,N,2,2,4
73.38,1.68,M,32,0,0,1,14,9,0,N,2,4,3
102.45,1.68,M,44,0,0,7,6,0,0,N,3,3,3
123.9,1.76,V,18,10,27,0,11,0,0,N,2,3,2
108.38,1.68,M,40,0,16,5,3,7,0,N,0,2,1
85.3,1.73,V,62,0,0,3,4,3,0,N,2,3,3
52.02,1.7,M,38,40,0,4,0,0,0,N,2,2,2
91.75,1.82,V,53,0,3,0,17,14,0,N,1,0,2
122.5,1.75,V,59,0,15,5,0,0,0,N,0,0,0
61.41,1.62,M,26,0,1,0,11,13,0,N,0,2,1
78.58,1.78,V,30,0,0,3,0,5,0,N,1,1,1
55.76,1.76,V,20,100,0,2,10,6,0,N,0,2,1
95.26,1.8,V,37,0,0,2,8,0,0,N,1,3,4
76.05,1.66,M,47,0,1,2,1,0,1,N,1,2,2
46.66,1.61,M,46,0,0,0,0,5,0,N,2,3,4
91.82,1.71,V,42,0,8,2,10,7,0,N,1,4,4
93.17,1.62,M,35,0,19,2,0,4,0,N,2,1,1
47.82,1.63,M,27,130,0,5,0,1,0,N,1,4,4
52.02,1.7,M,18,20,0,1,0,2,0,N,3,3,2
109.84,1.8,V,35,0,16,0,9,1,0,N,2,3,3
49.6,1.66,M,59,140,12,0,0,0,0,N,0,1,0
70.79,1.59,M,48,0,1,0,0,0,0,N,1,1,0
53.25,1.72,V,52,70,1,3,10,12,0,N,0,2,2
86.93,1.68,M,43,0,9,2,0,1,0,N,2,3,2
46.66,1.61,M,39,50,0,1,13,13,3,N,1,2,1
72.48,1.76,V,19,0,0,2,0,0,0,N,2,4,3
66.69,1.63,M,43,0,0,3,0,3,2,N,1,4,3
89.56,1.64,M,56,0,0,0,25,15,0,N,1,1,0
58.11,1.6,M,33,0,9,1,5,14,0,N,2,3,3
136.9,1.85,V,59,0,0,1,24,4,0,N,2,2,2
79.38,1.59,M,70,0,5,3,0,0,0,N,1,1,1
52.02,1.7,V,18,110,0,0,16,10,NA,N,0,2,1
115.6,1.7,V,23,0,20,0,15,4,0,N,2,3,2
76.56,1.75,V,51,0,0,0,13,9,0,N,0,1,2
46.92,1.61,M,46,30,14,0,12,8,0,N,2,4,4
74.18,1.74,V,81,0,10,1,0,8,1,N,2,2,2
46.66,1.61,M,28,60,21,1,0,0,0,N,2,4,3
104.45,1.74,V,28,0,1,4,16,12,1,N,0,1,2
60.94,1.75,V,38,0,0,0,9,13,0,N,2,4,3
86.45,1.82,V,41,0,0,1,18,12,0,N,0,3,4
75.72,1.7,V,42,0,4,0,17,16,0,N,0,2,3
80.88,1.67,M,42,0,8,0,2,0,0,N,1,3,2
71.75,1.74,V,50,0,0,2,0,0,2,N,1,4,4
80.64,1.6,M,19,0,0,1,4,0,0,N,0,0,0
46.08,1.6,M,53,50,0,0,13,9,6,N,1,2,2
72.28,1.75,V,50,0,3,0,6,6,0,N,2,2,3
66.13,1.66,M,48,0,0,2,3,9,0,N,1,1,0
66.69,1.66,M,24,10,2,0,4,0,0,N,0,0,0
109.03,1.75,M,56,0,0,1,16,3,0,N,1,1,1
54.47,1.63,M,50,0,5,0,2,11,0,N,2,2,3
53.87,1.73,M,52,130,5,4,0,0,0,N,0,1,0
88.16,1.72,V,62,0,0,5,0,0,0,N,2,3,4
73.87,1.74,V,59,0,7,0,1,4,0,N,1,4,4
100.96,1.67,V,54,0,0,2,12,0,0,N,1,3,2
64.28,1.64,M,37,20,3,6,0,0,0,N,0,1,2
101.29,1.76,V,25,10,5,7,0,0,0,N,2,3,2
88.7,1.62,M,31,0,0,4,21,13,0,N,3,4,3
98.05,1.79,V,36,0,1,0,23,11,0,N,1,2,3
86.08,1.62,M,31,0,0,0,12,2,0,N,2,0,0
58.32,1.8,V,35,0,0,0,0,6,0,N,2,4,4
54.5,1.74,V,38,50,0,0,17,6,0,N,2,4,4
54.39,1.71,M,43,10,0,0,0,0,1,N,2,2,1
87.04,1.6,M,33,0,10,4,0,0,0,N,2,2,2
58.84,1.61,M,40,0,0,1,0,0,0,N,2,2,3
105.74,1.79,M,30,0,7,3,12,9,0,N,0,2,2
98.6,1.57,M,32,0,18,10,0,0,0,N,0,3,3
94.3,1.77,V,34,0,4,4,0,0,2,N,1,3,3
49.6,1.66,M,63,50,3,2,4,4,0,N,1,3,2
94.28,1.73,M,18,0,1,2,13,3,0,N,2,2,4
69.72,1.67,M,43,0,3,2,0,0,3,N,2,4,4
62.99,1.61,M,40,10,6,1,4,6,0,N,0,0,0
50.8,1.68,M,61,30,0,0,0,10,0,N,3,3,2
71.86,1.76,M,44,0,3,2,0,0,0,N,3,3,4
103.42,1.61,M,18,0,5,1,26,5,0,N,1,3,4
96.29,1.64,M,52,0,0,5,14,6,0,N,1,3,2
75.69,1.69,V,36,0,5,2,0,0,0,N,2,4,4
71.69,1.68,V,32,0,0,1,0,0,2,N,0,1,1
106.27,1.8,V,46,10,0,2,23,12,0,N,0,1,0
55.12,1.75,V,35,80,6,2,0,0,1,N,2,4,3
105.74,1.63,M,27,0,17,4,0,0,0,N,1,1,1
94.76,1.74,V,51,0,11,0,12,11,1,N,1,1,1
71.93,1.71,M,18,30,19,0,17,6,0,N,2,4,4
84.78,1.67,M,54,0,0,1,5,2,3,N,0,1,0
42.69,1.54,M,45,20,0,2,10,8,0,N,2,4,4
49,1.65,M,30,30,6,1,4,3,0,N,1,2,3
59.62,1.82,V,25,80,2,2,14,0,0,N,1,2,3
67.91,1.7,M,55,0,0,0,6,6,0,N,1,3,2
116.38,1.75,V,60,0,20,0,1,1,0,N,1,0,0
46.66,1.61,M,31,20,0,3,17,19,0,N,1,2,2
67.49,1.78,V,48,0,0,1,0,4,1,N,2,3,2
50.2,1.67,V,62,10,0,0,0,0,0,N,1,3,2
53.87,1.73,V,45,70,22,5,0,0,0,N,4,4,3
83.01,1.78,V,31,0,10,0,1,3,0,N,0,1,2
106.35,1.7,V,77,0,13,0,16,10,0,N,1,3,2
63.77,1.62,M,18,0,0,0,11,9,0,N,1,3,2
88.31,1.71,V,38,0,10,2,0,0,0,N,2,3,2
66,1.74,V,19,0,0,0,4,5,0,N,0,2,1
72,1.63,M,38,0,5,0,7,3,1,N,1,2,3
49,1.65,M,39,80,0,3,9,0,0,N,1,0,0
91.76,1.61,M,29,0,27,3,0,3,0,N,1,3,3
53.25,1.72,V,18,0,2,0,0,10,0,N,1,3,4
63.25,1.62,M,35,0,0,0,13,12,0,N,2,2,2
89.3,1.7,M,51,0,0,4,0,0,0,N,2,3,2
104.86,1.67,M,35,0,10,8,0,2,0,S,1,2,2
58.99,1.53,M,18,0,1,3,0,5,0,N,1,2,1
70.33,1.83,V,59,0,0,2,1,7,0,N,2,4,3
65.28,1.6,M,44,0,0,0,0,0,1,N,0,0,1
55.12,1.75,M,34,20,4,2,7,9,0,N,3,4,4
84.91,1.79,V,47,0,0,0,10,4,1,N,0,1,2
83.33,1.76,V,18,0,0,3,0,1,0,N,3,3,2
76.46,1.8,V,29,30,11,2,11,2,0,N,1,2,2
51.07,1.59,M,29,30,0,5,3,3,0,N,1,2,0
126.1,1.78,V,48,0,11,0,15,2,0,N,1,1,0
50.8,1.68,M,53,50,0,0,7,6,0,N,2,4,3
79.78,1.62,M,43,0,5,0,28,19,0,N,1,3,3
55.12,1.75,V,27,40,5,6,2,8,4,N,3,4,3
84.28,1.78,V,70,0,0,3,2,0,0,N,0,2,4
56.17,1.58,M,28,0,0,0,0,0,0,N,2,3,2
54.3,1.55,M,18,0,0,0,0,0,0,N,1,3,2
96.05,1.62,M,37,0,19,3,0,0,0,N,1,2,3
89.31,1.74,V,91,0,7,0,0,1,5,N,1,2,1
82.4,1.77,V,57,0,8,0,7,7,0,N,2,2,3
118.27,1.81,V,36,0,7,5,15,9,0,N,3,3,4
74.87,1.65,M,36,0,0,1,0,0,0,N,1,0,0
66,1.74,V,38,0,5,0,0,3,0,N,1,3,3
47.82,1.63,M,32,10,7,2,0,8,0,N,2,4,4
48.41,1.64,M,52,180,9,1,16,22,2,N,1,1,1
93.98,1.73,V,33,0,14,2,0,0,0,N,1,3,4
57.58,1.75,V,18,30,5,0,28,13,0,N,1,3,3
101.41,1.8,V,61,0,8,4,4,6,0,N,3,3,3
68.91,1.75,M,32,0,0,0,8,4,0,N,3,4,4
82.05,1.74,V,49,0,0,0,5,1,0,N,0,1,2
59.62,1.82,V,47,170,6,0,3,0,0,N,1,2,1
60.12,1.68,M,26,0,0,0,3,0,0,S,2,4,4
52.63,1.71,V,64,140,0,0,9,1,1,N,3,4,4
89.11,1.69,M,28,0,0,1,9,1,0,N,1,2,2
78.18,1.68,V,59,0,0,0,22,17,0,S,2,4,3
83.39,1.67,M,43,0,5,0,4,3,0,N,0,1,0
56.33,1.63,M,30,0,0,0,1,2,0,N,2,4,3
53.52,1.64,M,31,0,0,1,0,6,0,N,2,3,2
71.3,1.72,V,43,0,0,0,5,0,0,N,1,3,4
61.86,1.64,M,23,0,7,0,0,0,0,N,2,4,4
106.27,1.74,V,44,10,18,0,4,0,1,N,0,1,0
63.45,1.71,V,49,0,0,0,1,0,1,N,3,3,3
97.57,1.76,V,29,0,6,2,10,9,2,N,0,0,0
113.23,1.74,V,18,0,18,3,0,0,4,N,2,4,3
99.75,1.66,M,58,0,9,3,13,4,0,N,2,4,4
57.03,1.78,V,46,40,0,9,0,5,3,N,1,4,4
84.39,1.68,M,51,0,0,7,0,3,0,N,3,4,4
57.67,1.79,V,71,40,0,0,9,5,0,N,1,1,1
52.02,1.7,M,24,20,0,1,0,0,0,N,2,3,2
95.39,1.69,M,33,0,0,2,14,0,4,N,1,4,4
99.84,1.67,M,52,0,9,7,0,0,0,N,2,4,4
50.2,1.67,M,35,100,1,0,9,12,0,N,2,3,2
77.46,1.64,M,53,0,11,3,0,2,0,N,2,4,4
109.1,1.69,V,76,0,1,4,13,0,0,N,1,2,3
80.06,1.53,M,22,0,14,0,9,0,0,N,4,4,4
53.25,1.72,V,18,150,4,5,11,9,0,N,1,2,2
96.45,1.66,M,26,0,15,0,8,0,0,N,1,3,4
89.24,1.67,M,20,0,10,3,0,1,2,N,1,2,2
50.48,1.63,M,42,0,0,0,0,3,1,N,2,3,4
51.41,1.69,V,67,160,0,1,14,5,0,S,2,3,3
47.24,1.62,M,55,50,0,3,0,2,NA,N,2,2,1
77.44,1.76,V,67,0,0,0,0,0,0,N,2,1,0
56.63,1.59,M,36,0,0,1,0,6,0,N,1,0,0
84.28,1.78,V,62,0,0,0,2,2,0,N,1,1,0
49.6,1.66,M,68,20,0,0,0,0,0,N,1,3,4
52.63,1.71,V,56,70,4,0,10,2,0,N,1,4,3
46.66,1.61,M,48,40,12,2,16,6,0,N,1,4,4
95.03,1.71,V,62,0,9,2,0,0,0,N,0,1,2
111.56,1.67,M,51,0,18,0,13,5,4,N,2,2,2
93.6,1.64,M,55,0,8,0,16,11,0,N,0,0,0
83.92,1.71,V,75,0,2,0,0,0,0,N,0,0,0
49,1.65,M,38,0,0,1,0,8,0,N,3,4,4
69.44,1.67,M,39,0,3,0,0,2,0,N,1,0,0
86.25,1.69,M,18,0,2,0,13,1,0,N,0,1,3
87.04,1.6,M,46,0,4,5,1,0,0,N,1,2,2
67.45,1.62,M,58,0,2,2,6,8,1,N,1,4,4
78.64,1.58,M,53,0,5,2,11,7,4,N,0,2,3
90.93,1.65,M,55,0,13,0,20,13,0,N,2,4,4
92.29,1.68,M,29,0,7,6,0,8,0,N,1,1,0
56.84,1.69,M,28,0,0,0,0,1,0,N,2,4,4
78.47,1.62,M,34,0,7,0,10,6,0,N,0,2,1
83.97,1.6,M,47,0,7,0,13,0,0,N,2,3,4
92.79,1.64,M,56,0,0,2,23,13,0,N,0,0,1
82.9,1.73,V,31,0,7,6,0,8,0,N,2,4,4
73.96,1.72,V,37,0,4,1,0,0,0,N,1,2,3
126.74,1.78,V,22,0,0,3,22,2,0,N,0,0,0
76.52,1.63,M,33,0,5,2,0,3,0,N,0,0,0
53.28,1.62,M,25,0,0,0,7,7,0,N,3,4,4
103.77,1.76,V,24,0,8,0,8,2,0,N,0,1,1
92.67,1.6,M,40,0,0,2,13,2,0,N,1,1,1
53.87,1.73,V,29,160,0,0,9,9,2,N,2,2,1
57.67,1.79,V,55,40,0,1,9,18,0,N,2,2,2
93.11,1.69,V,56,0,0,0,18,7,0,N,1,1,1
98.22,1.72,V,49,0,14,3,0,0,0,S,1,3,4
83.61,1.75,V,38,0,7,0,0,0,0,N,1,2,2
46.08,1.6,M,46,140,16,3,4,3,0,N,1,2,2
57.67,1.79,V,83,50,13,5,0,7,0,N,1,2,0
103.03,1.8,V,41,0,10,3,0,5,0,N,1,2,1
55.76,1.76,V,29,40,0,1,0,6,0,N,0,2,2
69.9,1.58,M,48,0,3,3,0,0,0,N,2,3,2
58.32,1.8,V,45,40,0,3,1,0,0,N,0,1,1
57.03,1.78,V,67,20,0,2,6,4,0,N,2,4,4
82.94,1.7,M,32,0,5,4,0,0,0,N,2,4,4
113.11,1.78,V,48,0,15,2,14,10,0,N,0,2,2
52.88,1.61,M,30,0,2,0,0,3,0,S,2,3,3
65.34,1.65,V,27,0,0,3,4,9,0,N,1,1,2
89.8,1.67,M,48,0,0,1,16,7,0,N,1,0,1
108.9,1.65,M,38,0,15,0,18,6,2,N,1,2,2
47.24,1.62,M,18,70,16,6,18,0,0,S,1,3,3
77.9,1.68,M,35,0,0,3,0,0,0,N,1,3,2
78.64,1.77,V,60,0,0,0,0,0,0,N,0,0,0
79.37,1.83,V,18,0,2,1,15,12,1,N,2,3,4
86.83,1.69,M,43,0,0,3,0,0,0,N,0,0,1
55.12,1.75,V,35,30,0,1,6,4,7,N,2,2,2
103.46,1.76,V,48,0,0,0,23,11,0,N,0,2,1
112.9,1.68,V,30,0,20,0,14,3,0,N,2,1,1
66.14,1.73,V,28,30,0,8,3,3,0,N,2,2,1
58.32,1.8,V,67,80,1,0,13,7,0,N,1,3,3
81.06,1.72,V,41,0,0,1,0,0,0,N,0,1,1
78.09,1.75,V,45,0,0,1,6,3,0,N,2,3,4
113.72,1.77,V,57,0,0,1,11,1,0,N,1,0,0
60.28,1.83,V,32,180,0,6,0,7,6,N,1,3,3
71.27,1.64,M,65,0,0,0,11,5,0,N,1,1,3
110.22,1.66,M,60,0,0,8,10,2,0,N,0,2,1
99.68,1.69,V,44,0,8,0,16,5,0,N,1,2,3
75.26,1.6,M,34,0,0,0,30,18,0,N,3,3,3
85.88,1.58,M,44,0,15,0,22,19,0,N,0,2,1
47.82,1.63,M,36,110,10,1,0,2,0,N,2,4,4
86.73,1.67,M,44,0,4,2,6,3,0,N,1,3,2
95.24,1.75,V,20,0,20,1,3,9,0,S,0,1,2
90.36,1.67,M,30,0,9,0,14,9,0,N,1,2,2
139.88,1.87,V,32,0,6,6,7,0,0,N,0,0,0
46.08,1.6,M,34,20,0,1,1,4,0,N,1,1,1
97.47,1.65,M,41,0,0,7,0,0,3,N,2,3,1
54.5,1.74,V,42,20,0,0,3,2,0,N,1,3,4
62.26,1.76,V,34,10,0,2,0,7,5,N,0,0,0
119.45,1.85,V,35,0,3,0,9,0,0,N,0,1,1
82.12,1.66,M,20,0,0,4,2,0,0,N,0,1,1
60.94,1.84,V,37,90,3,0,0,0,0,S,1,0,0
54.5,1.74,V,51,80,0,1,0,0,2,N,1,3,1
74.48,1.87,V,32,0,4,1,0,10,0,N,1,2,1
55.76,1.76,M,45,190,7,3,10,0,5,N,1,2,1
51.41,1.69,M,42,0,8,0,2,10,0,N,3,4,4
71.75,1.74,V,55,0,0,1,2,0,3,N,3,4,3
54.5,1.74,V,22,50,14,0,0,2,0,N,0,1,1
128.16,1.79,V,56,0,11,4,18,10,2,N,2,2,2
86.67,1.75,V,23,0,0,0,9,3,0,N,0,1,0
119.12,1.73,V,25,0,15,2,10,0,0,N,2,3,3
57.31,1.76,V,21,10,0,0,0,0,0,N,0,0,1
51.41,1.69,M,76,170,0,8,0,9,0,S,2,3,3
57.67,1.79,V,52,180,13,3,14,2,7,N,2,4,3
50.8,1.68,V,69,30,0,3,2,0,0,N,2,3,4
56.39,1.77,V,23,70,0,2,4,1,0,N,1,2,1
65.54,1.6,M,42,0,0,0,4,4,0,N,0,2,0
88.23,1.59,M,55,0,11,4,0,0,0,N,2,3,3
106.78,1.78,V,61,0,0,3,8,4,4,N,1,0,0
53.25,1.72,M,24,0,0,0,0,5,0,N,0,3,4
87.57,1.67,M,24,0,0,3,5,2,0,N,2,3,1
53.25,1.72,V,24,50,8,0,10,10,1,N,1,3,3
55.41,1.69,V,45,20,0,0,8,0,0,N,1,3,3
122.18,1.77,V,67,0,16,4,0,0,0,N,1,1,2
73.92,1.73,V,25,0,2,0,0,1,0,N,0,1,0
86.26,1.71,V,45,0,0,1,6,0,0,N,2,2,2
46.66,1.61,M,44,90,0,4,1,1,0,N,2,2,3
54.53,1.6,M,48,0,0,0,0,0,0,N,3,4,4
74.85,1.72,M,46,0,0,0,4,0,0,N,0,1,2
73.07,1.67,V,48,0,0,3,15,12,0,N,2,3,4
85.73,1.83,V,33,0,0,0,6,0,0,N,1,0,3
44.94,1.58,M,43,60,6,2,4,3,0,N,0,0,0
79.89,1.59,M,61,0,0,3,0,0,0,N,0,0,0
58.14,1.66,M,61,0,0,0,10,11,0,N,1,4,3
106.06,1.79,V,18,0,0,0,24,10,0,N,1,0,1
53.87,1.73,V,42,40,2,0,13,0,0,N,2,3,4
58.05,1.5,M,21,10,0,6,0,0,0,N,1,1,3
84.18,1.64,M,33,0,5,0,19,10,0,N,1,2,2
52.63,1.71,V,57,70,1,0,12,10,3,N,2,1,1
59.44,1.64,M,33,0,0,0,0,4,0,N,0,2,0
46.08,1.6,M,21,30,0,1,0,0,0,N,3,3,4
77.94,1.62,M,26,0,6,2,0,0,2,N,1,1,2
87.94,1.65,M,41,0,21,0,0,3,0,N,1,3,2
79.61,1.73,M,41,0,10,0,13,17,0,N,1,2,2
89.52,1.67,V,29,0,10,1,2,0,0,N,1,2,1
61.11,1.63,M,21,0,5,0,4,3,0,N,2,4,4
53.25,1.72,M,28,160,0,0,4,5,0,N,0,1,0
76.25,1.63,M,31,0,0,3,11,8,0,N,2,4,4
84.45,1.64,V,41,0,0,10,0,4,0,N,1,3,4
84.11,1.68,V,43,0,0,10,0,11,0,N,1,2,2
74.27,1.71,M,53,0,0,0,24,19,0,N,1,1,3
84.83,1.69,M,28,0,11,0,0,0,0,N,1,1,1
65.7,1.74,V,41,0,0,1,7,10,3,N,0,1,2
85.21,1.65,V,46,0,7,4,0,6,0,N,2,1,0
86.12,1.7,M,61,0,0,8,0,10,0,N,0,0,0
53.25,1.72,M,48,160,12,3,0,2,0,N,1,0,0
78.65,1.67,V,18,0,0,3,0,1,4,N,1,1,2
50.2,1.67,M,46,110,0,2,0,0,0,N,2,3,3
57.03,1.78,V,57,130,5,0,9,9,0,N,0,1,2
72.71,1.57,M,20,0,0,0,20,12,0,N,0,2,2
86.99,1.7,V,58,0,4,2,0,0,0,N,2,2,2
87.12,1.58,M,42,0,8,5,4,0,0,N,2,4,4
56.06,1.6,M,24,0,5,0,0,0,0,S,2,4,3
80.63,1.7,M,52,0,0,3,1,1,3,N,2,3,2
78.83,1.69,M,43,20,0,7,4,1,0,N,0,0,0
65.28,1.6,M,41,0,0,0,17,14,0,N,0,0,1
90.37,1.64,M,58,0,3,3,7,1,0,N,2,2,3
65.16,1.77,V,46,0,0,0,0,4,0,N,0,1,1
53.87,1.73,V,24,260,6,0,0,0,2,N,0,0,0
94.52,1.66,M,22,0,0,0,17,2,0,N,1,1,2
58.72,1.63,M,39,30,0,8,3,0,0,N,1,2,3
69.72,1.66,M,49,0,2,0,7,7,0,S,2,3,3
58.9,1.59,M,18,0,0,2,0,0,0,N,1,3,4
72.06,1.74,V,30,0,0,0,11,10,0,N,2,4,3
74.46,1.67,M,38,0,4,2,3,5,3,N,2,3,3
85.83,1.7,M,41,0,10,0,0,2,0,N,2,1,0
90.65,1.71,V,58,0,6,5,0,0,0,N,1,3,4
95.37,1.7,V,44,0,5,4,0,0,0,N,0,1,0
53.87,1.73,M,29,40,0,0,21,13,0,N,0,1,1
70.28,1.67,V,43,0,0,1,2,0,2,N,2,4,3
82.9,1.63,M,49,0,0,5,0,0,0,N,1,2,1
78.95,1.65,M,35,0,6,2,0,0,0,N,1,3,2
66.61,1.68,M,56,0,7,0,0,2,0,N,0,2,3
60.53,1.71,V,41,0,0,0,10,9,0,N,0,2,4
63.58,1.7,V,59,20,11,1,1,0,4,N,1,2,2
47.24,1.62,M,39,30,4,0,1,0,0,N,0,1,2
104.62,1.84,V,50,0,12,0,10,4,4,N,2,4,4
94.74,1.78,V,21,0,0,4,0,0,0,N,0,2,2
52.63,1.71,V,57,130,1,0,0,0,0,N,1,0,0
104,1.65,M,38,0,1,0,23,2,0,N,2,3,2
62.55,1.66,M,40,0,0,4,7,11,0,N,3,4,4
103.46,1.76,V,57,10,13,7,0,0,0,N,2,3,4
74.55,1.72,V,51,0,0,0,0,0,0,N,1,2,2
61.15,1.78,V,39,20,0,5,0,0,0,N,2,4,3
103.07,1.77,V,50,0,9,4,3,1,0,N,2,4,4
81.4,1.65,M,26,0,13,1,0,6,0,N,1,1,0
60.94,1.84,V,18,10,0,0,5,10,1,N,3,3,4
70.28,1.59,M,43,0,5,0,15,11,0,N,1,2,3
99.78,1.64,M,33,0,4,7,0,0,0,N,0,1,1
73.81,1.75,M,62,0,0,0,14,12,0,N,4,3,2
93.06,1.7,V,42,0,0,5,2,1,0,N,0,2,1
60.46,1.77,V,31,0,0,0,6,10,0,N,2,4,4
81.41,1.6,M,56,10,2,3,10,2,0,N,1,0,1
54.3,1.55,M,30,0,0,3,0,6,0,N,1,2,3
80.47,1.72,V,42,0,0,3,1,2,0,N,0,1,2
58.32,1.8,V,22,80,12,0,4,5,1,N,2,3,2
85.68,1.74,V,46,10,0,1,23,14,6,N,1,2,2
106.46,1.78,V,58,0,3,0,14,3,0,N,1,1,2
49.6,1.66,M,37,70,1,4,0,3,0,N,0,0,0
99.06,1.73,M,44,0,0,5,11,10,0,N,1,3,1
96.77,1.6,M,23,0,0,0,15,0,0,N,1,1,0
87.86,1.72,V,31,0,9,3,5,7,0,N,2,4,3
82.38,1.78,V,56,0,0,2,5,7,1,N,2,3,3
75.89,1.76,V,18,0,6,0,5,6,0,N,2,1,2
53.87,1.73,V,44,40,26,2,11,16,0,N,0,2,3
89.01,1.74,V,31,0,0,6,9,9,0,S,3,3,4
60.28,1.83,V,42,90,7,2,1,0,0,N,3,4,4
90.33,1.63,M,32,0,0,6,0,0,0,N,0,2,0
